KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y,2022-11-15,2.427726436121515,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y10M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y10M,2022-11-15,2.5090135597905716,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 10-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 10-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y11M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y11M,2022-11-15,2.5174762817487086,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 11-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 11-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y1M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y1M,2022-11-15,2.4353764972076672,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 1-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 1-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y2M,2022-11-15,2.4431751884197768,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y3M,2022-11-15,2.4511048611383264,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y4M,2022-11-15,2.459148944785542,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y5M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y5M,2022-11-15,2.4672919080081694,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 5-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y6M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y6M,2022-11-15,2.4755192162135846,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 6-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 6-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y7M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y7M,2022-11-15,2.4838172868138813,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 7-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y8M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y8M,2022-11-15,2.4921734432527805,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 8-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_4Y9M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_4Y9M,2022-11-15,2.5005758686601456,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 4-year 9-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 4-year 9-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5M,2022-11-15,1.8232579102090598,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y,2022-11-15,2.525954523878773,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y10M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y10M,2022-11-15,2.6099358312064953,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 10-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 10-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y11M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y11M,2022-11-15,2.6181250220149836,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 11-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 11-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y1M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y1M,2022-11-15,2.5344394570944027,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 1-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 1-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y2M,2022-11-15,2.5429228928432486,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y3M,2022-11-15,2.5513972438351984,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y4M,2022-11-15,2.559855486611099,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y5M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y5M,2022-11-15,2.568291125987556,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 5-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y6M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y6M,2022-11-15,2.5766981613814735,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 6-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 6-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y7M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y7M,2022-11-15,2.5850710549930516,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 7-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y8M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y8M,2022-11-15,2.5934047018073376,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 8-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_5Y9M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_5Y9M,2022-11-15,2.6016944013604273,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 5-year 9-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 5-year 9-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_6M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_6M,2022-11-15,1.9553233944374884,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 6-month maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 6-month maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_6Y,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_6Y,2022-11-15,2.626258334222928,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 6-year maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 6-year maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_6Y10M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_6Y10M,2022-11-15,2.703913371994377,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 6-year 10-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 6-year 10-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_6Y11M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_6Y11M,2022-11-15,2.7112668056951343,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 6-year 11-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 6-year 11-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_6Y1M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_6Y1M,2022-11-15,2.634332436165137,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 6-year 1-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 6-year 1-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_6Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_6Y2M,2022-11-15,2.6423442836040953,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 6-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 6-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_6Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_6Y3M,2022-11-15,2.6502911005819563,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 6-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 6-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_6Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_6Y4M,2022-11-15,2.6581703615182795,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 6-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 6-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
